Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy R3,Visual Integration [HH] R3,Visual Integration [P-value] R3,Visual Integration [Tekl] R3,Visual Mean Depth R3,Visual Node Count R3,Visual Relativised Entropy R3
2752518,3.1800000,5.1600000,147.0000000,86.4279404,70.5059967,1.3499269,5.8140574,0.7165213,0.8674676,2.3863065,1593.0000000,2.4943962
2752519,3.1800000,5.2200000,159.0000000,83.3788986,61.8408012,1.3662498,5.8528352,0.7212222,0.8682154,2.3772755,1594.0000000,2.4744210
2752520,3.1800000,5.2800000,178.0000000,89.0082321,61.4448013,1.3876542,5.9043493,0.7263975,0.8691772,2.3675373,1609.0000000,2.4501951
2752521,3.1800000,5.3400000,186.0000000,93.8486328,64.8287964,1.3944874,6.2877235,0.7730678,0.8763256,2.2850063,1615.0000000,2.3807042
2752522,3.1800000,5.4000000,173.0000000,84.7125854,56.8692017,1.3704516,6.2864513,0.7699910,0.8762130,2.2903030,1651.0000000,2.4046965
2752524,3.1800000,5.5200000,141.0000000,65.1705475,38.6208000,1.3356469,5.7689652,0.7085348,0.8665398,2.4020936,1625.0000000,2.5180774
2752525,3.1800000,5.5800000,137.0000000,61.4149323,35.0135994,1.3259346,5.6285310,0.6939578,0.8638347,2.4313602,1589.0000000,2.5488367
2752526,3.1800000,5.6400000,124.0000000,52.0491676,26.8955994,1.2326161,5.1303196,0.6407502,0.8536565,2.5495250,1475.0000000,2.7220573
2752527,3.1800000,5.7000000,145.0000000,64.0888748,36.0396004,1.3367575,5.6484108,0.6964089,0.8642289,2.4263225,1589.0000000,2.5364788
2752528,3.1800000,5.7600000,144.0000000,63.0353622,35.5895996,1.3327707,5.6211119,0.6930431,0.8636873,2.4332495,1589.0000000,2.5451858
2752529,3.1800000,5.8200000,144.0000000,63.2265816,36.8820000,1.3289256,5.5891876,0.6891071,0.8630514,2.4414358,1589.0000000,2.5548818
2752530,3.1800000,5.8800000,146.0000000,65.3945465,39.9347992,1.3330458,5.6063323,0.6912209,0.8633932,2.4370277,1589.0000000,2.5481389
2752531,3.1800000,5.9400000,268.0000000,207.1037598,236.0556030,1.4491285,6.8657956,0.8354192,0.8861960,2.1895044,1716.0000000,2.2630239
2752532,3.1800000,6.0000000,258.0000000,199.8618774,229.8168030,1.4599116,6.4753690,0.7879127,0.8794396,2.2612245,1716.0000000,2.3104975
2752533,3.1800000,6.0600000,138.0000000,67.5059433,47.2140007,1.2527137,5.1752138,0.6462809,0.8546186,2.5362711,1476.0000000,2.6972134
2752534,3.1800000,6.1200000,132.0000000,68.4482803,50.9832001,1.2405618,5.1456933,0.6425943,0.8539863,2.5450847,1476.0000000,2.7134480
2752535,3.1800000,6.1800000,129.0000000,72.6521606,57.7980003,1.2276763,5.1124129,0.6385137,0.8532707,2.5549526,1475.0000000,2.7319231
2752536,3.1800000,6.2400000,125.0000000,77.5250778,65.5848007,1.1741880,4.9826183,0.6231164,0.8504474,2.5933015,1464.0000000,2.8089368
2752538,3.1800000,6.3600000,48.0000000,19.2848492,10.5587997,1.1565219,4.9026890,0.6346439,0.8487800,2.5622923,1205.0000000,2.7880325
2752539,3.1800000,6.4200000,45.0000000,18.6805267,10.5875998,1.0925847,4.4111886,0.6034182,0.8369326,2.6390135,893.0000000,2.9040189
2752541,3.1800000,6.5400000,105.0000000,40.3421555,20.4048004,1.2355610,5.1095014,0.6444126,0.8532606,2.5401721,1395.0000000,2.7093570
2752542,3.1800000,6.6000000,139.0000000,72.0324249,57.1356010,1.3200010,5.4762836,0.6803925,0.8608618,2.4595129,1520.0000000,2.5769291
2752543,3.1800000,6.6600000,206.0000000,159.3693237,182.8260040,1.4057858,6.0628934,0.7369934,0.8719476,2.3484058,1726.0000000,2.4210970
2752544,3.1800000,6.7200000,177.0000000,124.9649277,136.1591949,1.3731223,5.9780798,0.7266837,0.8703659,2.3675363,1726.0000000,2.4613693
2752545,3.1800000,6.7800000,119.0000000,51.8605232,33.6455994,1.2920418,5.4124436,0.6733096,0.8595660,2.4748011,1509.0000000,2.6103191
2752546,3.1800000,6.8400000,102.0000000,40.2462997,22.0788002,1.2951965,5.4488358,0.6871231,0.8604710,2.4444444,1396.0000000,2.5834625
2752547,3.1800000,6.9000000,44.0000000,9.9877882,2.7000000,0.9162340,4.0652804,0.5695077,0.8275224,2.7344346,788.0000000,3.1374290
2752548,3.1800000,6.9600000,47.0000000,10.0811968,2.7684000,1.0583032,4.6061373,0.5989715,0.8418096,2.6550255,1175.0000000,2.9435153
2752549,3.1800000,7.0200000,56.0000000,14.2260218,5.0148001,1.1164229,4.7103815,0.6125271,0.8443050,2.6183987,1175.0000000,2.8665547
2752550,3.1800000,7.0800000,54.0000000,13.6888094,4.6691999,1.1145909,4.7126679,0.6127303,0.8443590,2.6178722,1176.0000000,2.8673418
2752551,3.1800000,7.1400000,53.0000000,14.7453432,5.3243999,1.1118714,4.7100000,0.6122894,0.8442954,2.6190476,1177.0000000,2.8704104
2818049,3.2400000,4.8600000,10.0000000,2.1801052,0.6192000,0.7795166,3.9318779,0.5510886,0.8237115,2.7923567,786.0000000,3.2871358
2818050,3.2400000,4.9200000,28.0000000,8.8704453,4.3415999,0.9331300,4.3407769,0.5747515,0.8351691,2.7234242,1064.0000000,3.1021874
2818051,3.2400000,4.9800000,32.0000000,11.5415983,6.7788000,0.9142530,4.2747707,0.5702215,0.8334296,2.7365329,1022.0000000,3.1303644
2818052,3.2400000,5.0400000,28.0000000,7.6901569,3.2579999,0.8565986,4.1843033,0.5612390,0.8310164,2.7638748,992.0000000,3.2015147
2818053,3.2400000,5.1000000,29.0000000,8.1196146,3.0348001,1.0776395,3.5193722,0.5918716,0.8098345,2.6461539,326.0000000,2.9393306
2818054,3.2400000,5.1600000,123.0000000,62.4256935,41.4143982,1.2251999,5.1015124,0.6381374,0.8530428,2.5557837,1462.0000000,2.7335556
2818055,3.2400000,5.2200000,124.0000000,55.7851715,33.4476013,1.2388662,5.1395526,0.6428190,0.8538628,2.5444596,1463.0000000,2.7127950
2818056,3.2400000,5.2800000,133.0000000,55.3473587,30.1644001,1.2496547,5.1720858,0.6457378,0.8545503,2.5375762,1478.0000000,2.6996722
2818057,3.2400000,5.3400000,130.0000000,54.4077415,30.6180000,1.3116306,5.2940979,0.6711268,0.8572766,2.4785819,1355.0000000,2.6004422
2818058,3.2400000,5.4000000,95.0000000,36.6576080,19.7280006,1.1913465,5.0375009,0.6312670,0.8516581,2.5726142,1447.0000000,2.7705314
2818060,3.2400000,5.5200000,81.0000000,33.5616112,17.0135994,1.1495432,4.9876537,0.6214722,0.8505492,2.5977242,1495.0000000,2.8233826
2818061,3.2400000,5.5800000,75.0000000,28.4217815,13.1255999,1.1092546,4.8746853,0.6099828,0.8480524,2.6275721,1459.0000000,2.8808601
2818062,3.2400000,5.6400000,65.0000000,27.0611420,13.7447996,1.0585079,4.5869560,0.5960201,0.8413467,2.6632740,1180.0000000,2.9544353
2818063,3.2400000,5.7000000,80.0000000,31.0480804,14.8859997,1.2031134,5.0510707,0.6396533,0.8520041,2.5513949,1363.0000000,2.7422371
2818064,3.2400000,5.7600000,100.0000000,38.5080147,18.5256004,1.2410520,5.2532077,0.6533502,0.8562468,2.5198677,1511.0000000,2.6866717
2818065,3.2400000,5.8200000,112.0000000,44.0930939,21.9312000,1.2121946,5.0864711,0.6354241,0.8527111,2.5625000,1473.0000000,2.7475259
2818066,3.2400000,5.8800000,125.0000000,53.8349380,30.4452000,1.2373352,5.1434364,0.6423125,0.8539378,2.5457628,1476.0000000,2.7151473
2818067,3.2400000,5.9400000,255.0000000,198.0278473,229.6548004,1.4569557,6.4783640,0.7882771,0.8794926,2.2606413,1716.0000000,2.3122475
2818068,3.2400000,6.0000000,253.0000000,198.1535187,230.5223999,1.4547513,6.4873657,0.7893724,0.8796517,2.2588921,1716.0000000,2.3125269
2818069,3.2400000,6.0600000,134.0000000,68.9335403,48.2760010,1.2503731,5.1710725,0.6458400,0.8545308,2.5373135,1475.0000000,2.6991389
2818070,3.2400000,6.1200000,129.0000000,69.4751968,51.4115982,1.2302059,5.1191130,0.6393506,0.8534152,2.5529172,1475.0000000,2.7280762
2818071,3.2400000,6.1800000,128.0000000,74.8367233,59.7528000,1.2320095,5.1254525,0.6400667,0.8535511,2.5511863,1476.0000000,2.7248445
2818072,3.2400000,6.2400000,125.0000000,79.4900589,67.0355988,1.1874179,5.0105619,0.6266110,0.8510612,2.5844157,1464.0000000,2.7901297
2818074,3.2400000,6.3600000,40.0000000,16.7246571,9.7812004,1.1133155,4.6851282,0.6177142,0.8437299,2.6038604,1089.0000000,2.8561776
2818075,3.2400000,6.4200000,37.0000000,18.4776211,11.9195995,1.0988907,4.3577313,0.6062600,0.8355479,2.6299019,817.0000000,2.8901045
2818077,3.2400000,6.5400000,100.0000000,40.6357689,22.7591991,1.2319517,5.0905762,0.6439081,0.8528650,2.5412109,1372.0000000,2.7126572
2818078,3.2400000,6.6000000,131.0000000,66.1578369,51.2099991,1.3022417,5.4122620,0.6726689,0.8595531,2.4762533,1517.0000000,2.6042371
2818079,3.2400000,6.6600000,210.0000000,162.9113312,184.4243927,1.4096696,6.0681114,0.7376277,0.8720444,2.3472464,1726.0000000,2.4172843
2818080,3.2400000,6.7200000,174.0000000,125.3436584,137.2247925,1.3695168,5.9704871,0.7257607,0.8702235,2.3692753,1726.0000000,2.4655678
2818081,3.2400000,6.7800000,116.0000000,53.8406715,38.8619995,1.2882547,5.4129791,0.6731439,0.8595736,2.4751821,1512.0000000,2.6134810
2818082,3.2400000,6.8400000,97.0000000,37.7744865,20.1779995,1.2597861,5.1063557,0.6547236,0.8533059,2.5149605,1271.0000000,2.6688733
2818083,3.2400000,6.9000000,44.0000000,11.3010101,3.5100000,0.9162340,4.0652804,0.5695077,0.8275224,2.7344346,788.0000000,3.1374290
2818084,3.2400000,6.9600000,44.0000000,10.2540731,3.0239999,0.9162340,4.0652804,0.5695077,0.8275224,2.7344346,788.0000000,3.1374290
2818085,3.2400000,7.0200000,48.0000000,11.8647900,3.9275999,1.0744919,4.6371632,0.6030060,0.8425566,2.6439524,1175.0000000,2.9210997
2818086,3.2400000,7.0800000,54.0000000,15.9454250,6.4295998,1.1078026,4.6955533,0.6105989,0.8439525,2.6235094,1175.0000000,2.8775849
2818087,3.2400000,7.1400000,51.0000000,15.4813528,6.0696001,1.0999209,4.6857200,0.6093202,0.8437183,2.6269164,1175.0000000,2.8864763
2883585,3.3000000,4.8600000,8.0000000,2.1600001,0.7344000,0.7528010,3.9096482,0.5479729,0.8230678,2.8025477,786.0000000,3.3180513
2883586,3.3000000,4.9200000,25.0000000,5.8421817,2.1131999,0.9447535,4.0117822,0.5730198,0.8259179,2.7219100,713.0000000,3.0933642
2883587,3.3000000,4.9800000,33.0000000,10.8877287,6.1451998,0.9192752,4.2794313,0.5709465,0.8335502,2.7343137,1021.0000000,3.1245451
2883588,3.3000000,5.0400000,29.0000000,7.1454053,2.8908000,0.8596621,4.2134671,0.5618414,0.8318257,2.7624633,1024.0000000,3.1977370
2883589,3.3000000,5.1000000,29.0000000,6.9346266,2.2860000,1.0776395,3.5193722,0.5918716,0.8098345,2.6461539,326.0000000,2.9393306
2883590,3.3000000,5.1600000,101.0000000,47.3942032,28.0764008,1.1858066,5.0190754,0.6282013,0.8512504,2.5803571,1457.0000000,2.7825079
2883591,3.3000000,5.2200000,96.0000000,39.7461891,21.2868004,1.1718240,4.9938579,0.6246711,0.8506952,2.5893223,1462.0000000,2.8006191
2883592,3.3000000,5.2800000,113.0000000,45.9893608,24.6888008,1.1767807,4.8612704,0.6232995,0.8477917,2.5913386,1271.0000000,2.8065834
2883593,3.3000000,5.3400000,119.0000000,51.4282990,29.4659996,1.2850848,5.2159367,0.6612185,0.8556025,2.5007386,1355.0000000,2.6387722
2883594,3.3000000,5.4000000,85.0000000,35.6364517,20.9160004,1.1319506,4.8651686,0.6137521,0.8478457,2.6170976,1393.0000000,2.8557773
2883602,3.3000000,5.8800000,22.0000000,5.3924809,1.8072000,0.9931185,4.6382937,0.5941277,0.8425954,2.6695380,1278.0000000,3.0077584
2883603,3.3000000,5.9400000,172.0000000,157.7599335,206.9459991,1.3678702,5.8521624,0.7145911,0.8680553,2.3904762,1681.0000000,2.4837236
2883604,3.3000000,6.0000000,168.0000000,153.4025269,202.3415985,1.3635021,5.8601136,0.7151989,0.8681993,2.3893175,1686.0000000,2.4861195
2883605,3.3000000,6.0600000,36.0000000,17.4025936,12.9455996,1.0403852,4.8128047,0.6028911,0.8466600,2.6466529,1450.0000000,2.9501595
2883610,3.3000000,6.3600000,36.0000000,16.9973869,10.9368000,1.0864861,4.3319778,0.6031014,0.8348608,2.6383765,814.0000000,2.9071753
2883613,3.3000000,6.5400000,98.0000000,42.5283165,25.5312004,1.2285986,5.0822134,0.6430986,0.8526842,2.5431287,1369.0000000,2.7167242
2883614,3.3000000,6.6000000,123.0000000,64.8938522,54.3059998,1.2728165,5.2931690,0.6587757,0.8570915,2.5073137,1505.0000000,2.6529498
2883615,3.3000000,6.6600000,211.0000000,166.1524048,187.6392059,1.4089973,6.0369396,0.7338385,0.8714653,2.3542030,1726.0000000,2.4235322
2883616,3.3000000,6.7200000,176.0000000,127.4855194,139.4172058,1.3719264,5.9755468,0.7263758,0.8703184,2.3681159,1726.0000000,2.4627631
2883617,3.3000000,6.7800000,113.0000000,57.5703125,47.4840012,1.2760953,5.2354989,0.6605536,0.8559818,2.5025163,1392.0000000,2.6462052
2883618,3.3000000,6.8400000,97.0000000,41.8538322,25.2108002,1.2439822,5.1609077,0.6514724,0.8543817,2.5234318,1388.0000000,2.6876540
2883619,3.3000000,6.9000000,44.0000000,13.0926752,4.6440001,0.9162340,4.0652804,0.5695077,0.8275224,2.7344346,788.0000000,3.1374290
2883620,3.3000000,6.9600000,44.0000000,12.1553507,4.1580000,0.9162340,4.0652804,0.5695077,0.8275224,2.7344346,788.0000000,3.1374290
2883621,3.3000000,7.0200000,45.0000000,12.3192148,4.2300000,1.0106094,4.2734332,0.5851939,0.8333026,2.6899662,888.0000000,3.0159788
2883622,3.3000000,7.0800000,49.0000000,15.0138054,5.8895998,1.0812867,4.6492076,0.6045722,0.8428456,2.6396933,1175.0000000,2.9121094
2883623,3.3000000,7.1400000,53.0000000,19.0785732,8.7804003,1.1055501,4.6930914,0.6102787,0.8438939,2.6243613,1175.0000000,2.8800020
2949122,3.3600000,4.9200000,28.0000000,7.0376520,2.7612000,0.9868418,4.0690298,0.5804037,0.8275697,2.7001395,718.0000000,3.0406938
2949123,3.3600000,4.9800000,29.0000000,6.8157191,2.7828000,0.9409124,4.3502750,0.5760092,0.8354121,2.7196612,1064.0000000,3.0927050
2949124,3.3600000,5.0400000,34.0000000,9.5679398,4.4892001,0.9202529,4.2823453,0.5710259,0.8336287,2.7341154,1024.0000000,3.1238251
2949125,3.3600000,5.1000000,29.0000000,6.1368194,1.7532001,1.0776395,3.5193722,0.5918716,0.8098345,2.6461539,326.0000000,2.9393306
2949126,3.3600000,5.1600000,89.0000000,42.0746689,24.5988007,1.1374502,4.7346478,0.6131662,0.8448725,2.6169858,1202.0000000,2.8556221
2949127,3.3600000,5.2200000,85.0000000,37.3936653,20.9771996,1.1334932,4.7098107,0.6121710,0.8442907,2.6193712,1178.0000000,2.8602543
2949128,3.3600000,5.2800000,106.0000000,45.7761154,26.3232002,1.1612926,4.8283067,0.6192470,0.8470352,2.6017351,1269.0000000,2.8263197
2949129,3.3600000,5.3400000,111.0000000,50.1694221,29.8728008,1.2723620,5.1903934,0.6579804,0.8550514,2.5081241,1355.0000000,2.6540320
2949130,3.3600000,5.4000000,78.0000000,35.8592262,22.4388008,1.1536915,4.8613968,0.6202240,0.8477809,2.5995405,1307.0000000,2.8226502
2949138,3.3600000,5.8800000,29.0000000,7.9723134,3.0023999,0.9684774,4.5458822,0.5840151,0.8403789,2.6982484,1257.0000000,3.0513601
2949139,3.3600000,5.9400000,165.0000000,156.3847656,210.6071930,1.3592908,5.8321891,0.7121522,0.8676729,2.3952382,1681.0000000,2.4941037
2949140,3.3600000,6.0000000,159.0000000,151.0908813,205.7507935,1.3519856,5.8197751,0.7106364,0.8674346,2.3982143,1681.0000000,2.5021257
2949141,3.3600000,6.0600000,32.0000000,9.5949621,3.9384000,0.9768593,4.5826273,0.5853767,0.8412782,2.6946800,1298.0000000,3.0416052
2949146,3.3600000,6.3600000,35.0000000,18.4424934,12.9024000,1.0749989,4.3125520,0.6003969,0.8343396,2.6457565,814.0000000,2.9225676
2949147,3.3600000,6.4200000,9.0000000,1.4900438,0.3348000,0.8975909,4.1091723,0.5724867,0.8287753,2.7259259,811.0000000,3.1327915
2949149,3.3600000,6.5400000,96.0000000,45.5457230,29.6856003,1.2257791,5.0793900,0.6426585,0.8526216,2.5441928,1370.0000000,2.7196107
2949150,3.3600000,6.6000000,109.0000000,62.5428276,58.2947998,1.2447448,5.1245294,0.6468803,0.8535930,2.5342467,1388.0000000,2.6976364
2949151,3.3600000,6.6600000,219.0000000,173.6313934,195.0048065,1.4128026,5.9783659,0.7276551,0.8703934,2.3656542,1713.0000000,2.4307694
2949152,3.3600000,6.7200000,172.0000000,124.4533463,135.7200012,1.3591284,5.8225808,0.7077815,0.8674220,2.4040580,1726.0000000,2.5013888
2949153,3.3600000,6.7800000,109.0000000,60.1168518,52.9883995,1.2695565,5.2230039,0.6589771,0.8557143,2.5061107,1392.0000000,2.6539786
2949154,3.3600000,6.8400000,94.0000000,44.2909851,28.6991997,1.2392507,5.1555481,0.6507133,0.8542649,2.5252161,1389.0000000,2.6926525
3014658,3.4200000,4.9200000,24.0000000,4.8434768,1.4184000,0.9917402,3.9682074,0.5806347,0.8245754,2.6968255,631.0000000,3.0335166
3014659,3.4200000,4.9800000,29.0000000,6.2985806,2.0880001,0.9927214,4.0757170,0.5813575,0.8277609,2.6973500,718.0000000,3.0338097
3014660,3.4200000,5.0400000,37.0000000,10.4066467,4.6223998,0.9360518,4.3020334,0.5734447,0.8341417,2.7268293,1026.0000000,3.1052003
3014661,3.4200000,5.1000000,32.0000000,6.7469120,1.8072000,1.1049775,3.5592895,0.5985847,0.8112910,2.6276922,326.0000000,2.9047256
3014664,3.4200000,5.2800000,98.0000000,47.3779755,29.7467995,1.1515625,4.8093629,0.6168173,0.8465982,2.6080441,1269.0000000,2.8373353
3014665,3.4200000,5.3400000,93.0000000,44.9665413,28.7171993,1.2283831,5.0837841,0.6445497,0.8527302,2.5395417,1354.0000000,2.7133882
3014674,3.4200000,5.8800000,24.0000000,7.3627887,3.1212001,0.9404391,4.5098147,0.5795464,0.8395054,2.7113237,1255.0000000,3.0851395
3014675,3.4200000,5.9400000,163.0000000,156.5161285,215.4924011,1.3566693,5.8247342,0.7112420,0.8675299,2.3970239,1681.0000000,2.4975512
3014676,3.4200000,6.0000000,157.0000000,151.6926117,211.4136047,1.3494439,5.8148241,0.7100319,0.8673396,2.3994048,1681.0000000,2.5050516
3014677,3.4200000,6.0600000,26.0000000,8.0095930,3.4020000,0.9596031,4.5395327,0.5831165,0.8402262,2.7008750,1258.0000000,3.0607264
3014682,3.4200000,6.3600000,35.0000000,20.3544216,15.1991997,1.0749989,4.3125520,0.6003969,0.8343396,2.6457565,814.0000000,2.9225676
3014683,3.4200000,6.4200000,16.0000000,6.9619870,4.7448001,1.0004072,4.2521701,0.5919905,0.8327085,2.6691267,814.0000000,3.0012474
3014685,3.4200000,6.5400000,91.0000000,47.9328690,34.3044014,1.2027867,5.0163941,0.6349336,0.8512358,2.5629575,1367.0000000,2.7532978
3014686,3.4200000,6.6000000,106.0000000,68.4688950,68.2847977,1.2402846,5.1107726,0.6457183,0.8532991,2.5369565,1381.0000000,2.7031419
3014687,3.4200000,6.6600000,232.0000000,181.4760437,201.2003937,1.4242573,6.0117931,0.7317237,0.8710195,2.3580608,1713.0000000,2.4166946
3014688,3.4200000,6.7200000,155.0000000,107.6370621,118.5587997,1.3290954,5.6297221,0.6873597,0.8637387,2.4455681,1682.0000000,2.5582840
3014689,3.4200000,6.7800000,103.0000000,64.0189362,60.6203995,1.2295502,5.0886602,0.6423524,0.8528113,2.5450613,1388.0000000,2.7181232
3014690,3.4200000,6.8400000,94.0000000,49.9564972,35.8488007,1.2363068,5.1434002,0.6491801,0.8540018,2.5288184,1389.0000000,2.6979830
3080194,3.4800000,4.9200000,19.0000000,3.3652990,0.6840000,0.9429142,3.2923274,0.5653943,0.8012627,2.7195945,297.0000000,3.1059842
3080195,3.4800000,4.9800000,22.0000000,3.7457952,0.7920000,0.8999961,3.9594328,0.5658532,0.8243927,2.7436619,711.0000000,3.1483645
3080196,3.4800000,5.0400000,43.0000000,12.8439522,5.3604002,1.0132092,4.4426951,0.5878416,0.8377584,2.6850984,1068.0000000,3.0062561
3080197,3.4800000,5.1000000,34.0000000,7.0547376,1.7208000,1.1096735,3.5727973,0.6008563,0.8117813,2.6215384,326.0000000,2.8988428
3080200,3.4800000,5.2800000,82.0000000,43.6944618,31.4855995,1.2542380,5.3164287,0.6727359,0.8577326,2.4751463,1369.0000000,2.6404884
3080201,3.4800000,5.3400000,99.0000000,49.8887444,33.1020012,1.2414380,5.1107731,0.6479715,0.8533215,2.5314116,1354.0000000,2.6968265
3080210,3.4800000,5.8800000,67.0000000,40.0293884,33.4115982,1.1670769,4.8225613,0.6256812,0.8469368,2.5845249,1190.0000000,2.7984655
3080211,3.4800000,5.9400000,168.0000000,159.4201660,222.6060028,1.3627654,5.8371696,0.7127604,0.8677683,2.3940477,1681.0000000,2.4904890
3080212,3.4800000,6.0000000,168.0000000,160.2333374,223.7183990,1.3629329,5.8396630,0.7130649,0.8678161,2.3934524,1681.0000000,2.4898806
3080213,3.4800000,6.0600000,69.0000000,42.7704430,36.7379990,1.1711147,4.8276858,0.6263461,0.8470561,2.5828428,1190.0000000,2.7940652
3080221,3.4800000,6.5400000,122.0000000,78.3665314,64.8792038,1.3004780,5.0843730,0.6619768,0.8529482,2.4974270,1167.0000000,2.6280811
3080222,3.4800000,6.6000000,125.0000000,80.5773926,68.8283997,1.3042426,5.0931239,0.6631162,0.8531448,2.4948542,1167.0000000,2.6236341
3080223,3.4800000,6.6600000,242.0000000,184.2256622,204.4044037,1.4295588,6.0092087,0.7314091,0.8709712,2.3586450,1713.0000000,2.4142625
3080224,3.4800000,6.7200000,121.0000000,73.6323700,59.5943985,1.2991956,5.0814624,0.6615978,0.8528828,2.4982848,1167.0000000,2.6295900
3080225,3.4800000,6.7800000,122.0000000,75.3978882,61.0884018,1.3052387,5.1012411,0.6640701,0.8533254,2.4927163,1168.0000000,2.6200757
3080226,3.4800000,6.8400000,125.0000000,81.0126266,67.8023987,1.3099315,5.1129813,0.6655985,0.8535883,2.4892888,1168.0000000,2.6141078
3145733,3.5400000,5.1000000,66.0000000,17.4446125,5.6483998,1.0642785,4.5078816,0.5964669,0.8393897,2.6607311,1068.0000000,2.9499614
3145736,3.5400000,5.2800000,112.0000000,55.2562943,38.0807991,1.2799311,5.2185049,0.6615440,0.8556578,2.5000000,1355.0000000,2.6412799
3145737,3.5400000,5.3400000,106.0000000,54.0864410,37.2743988,1.2521855,5.1280980,0.6501681,0.8536998,2.5262380,1354.0000000,2.6848035
3145746,3.5400000,5.8800000,68.0000000,35.2209435,26.5428009,1.1758181,4.8511434,0.6287247,0.8475966,2.5769231,1197.0000000,2.7851286
3145747,3.5400000,5.9400000,168.0000000,160.6333160,229.6548004,1.3627654,5.8371696,0.7127604,0.8677683,2.3940477,1681.0000000,2.4904890
3145748,3.5400000,6.0000000,169.0000000,161.8141327,231.0119934,1.3643006,5.8446565,0.7136746,0.8679117,2.3922620,1681.0000000,2.4878774
3145749,3.5400000,6.0600000,73.0000000,41.0782013,33.1703987,1.1914557,4.8761954,0.6324482,0.8481793,2.5675902,1192.0000000,2.7653878
